id_loc,Annee,id_cndt,1_tour,2_tour
118,1995,69,17195,
118,1995,14,1297,
118,1995,38,28253,
118,1995,3,79488,
118,1995,33,42074,
118,1995,42,93947,
118,1995,35,108507,228347.0
119,1995,19,24811,
119,1995,38,41689,
119,1995,3,117988,
119,1995,33,74903,
119,1995,35,152328,328426.0
119,1995,69,19842,
119,1995,14,1687,
119,1995,16,109160,288597.0
119,1995,42,101722,
120,1995,3,57258,
120,1995,38,28108,
120,1995,14,1118,
120,1995,42,91176,
120,1995,19,13924,
120,1995,16,96629,228621.0
120,1995,35,113567,246125.0
120,1995,33,68395,
120,1995,69,15314,
121,1995,19,16142,
121,1995,3,53438,
121,1995,42,47928,
121,1995,33,39081,
121,1995,16,59293,144034.0
121,1995,35,71669,163254.0
121,1995,14,876,
121,1995,69,7656,
121,1995,38,18431,
122,1995,35,58446,103314.0
122,1995,69,6939,
122,1995,16,40762,101019.0
122,1995,3,36600,
122,1995,38,10366,
122,1995,42,26860,
122,1995,14,613,
122,1995,33,16691,
122,1995,19,10200,
123,1995,42,19125,
123,1995,35,31669,58829.0
123,1995,3,19381,
123,1995,16,24192,61045.0
123,1995,69,3748,
123,1995,14,405,
123,1995,33,9391,
123,1995,38,5851,
123,1995,19,7532,
124,1995,19,2529,
124,1995,38,4212,
124,1995,14,154,
124,1995,69,3132,
124,1995,16,12548,32449.0
124,1995,35,17835,34326.0
124,1995,3,10678,
124,1995,33,5086,
124,1995,42,12965,
125,1995,14,1058,
125,1995,16,99713,243823.0
125,1995,35,100551,209551.0
125,1995,33,48178,
125,1995,38,24251,
125,1995,42,79103,
125,1995,69,14822,
125,1995,3,67342,
125,1995,19,17093,
126,1995,19,16355,
126,1995,33,64067,
126,1995,69,17594,
126,1995,42,68131,
126,1995,3,76404,
126,1995,35,120799,240906.0
126,1995,16,119624,271531.0
126,1995,14,1085,
126,1995,38,26819,
127,1995,3,94382,
127,1995,69,11519,
127,1995,35,77389,168118.0
127,1995,38,18704,
127,1995,16,85284,269612.0
127,1995,14,991,
127,1995,33,36882,
127,1995,19,22284,
127,1995,42,100004,
128,1995,19,13534,
128,1995,35,51214,106977.0
128,1995,16,42121,135336.0
128,1995,14,694,
128,1995,33,21603,
128,1995,42,58402,
128,1995,38,11793,
128,1995,69,8343,
128,1995,3,44945,
129,1995,33,15254,
129,1995,69,10481,
129,1995,14,892,
129,1995,35,62543,122912.0
129,1995,3,64826,
129,1995,16,58462,188222.0
129,1995,19,70725,
129,1995,38,14508,
129,1995,42,23460,
131,1995,33,18124,
131,1995,69,8538,
131,1995,3,40066,
131,1995,38,11822,
131,1995,35,55743,107920.0
131,1995,42,23002,
131,1995,16,47870,109371.0
131,1995,19,13497,
131,1995,14,696,
132,1995,16,43094,108887.0
132,1995,42,43539,
132,1995,14,723,
132,1995,35,47960,102807.0
132,1995,38,12064,
132,1995,3,39203,
132,1995,33,12413,
132,1995,69,7680,
132,1995,19,11190,
134,1995,69,6118,
134,1995,42,30406,
134,1995,14,557,
134,1995,3,34038,
134,1995,19,10688,
134,1995,33,14581,
134,1995,38,8828,
134,1995,16,36095,95791.0
134,1995,35,37089,78932.0
135,1995,42,85656,
135,1995,3,121607,
135,1995,35,132703,250027.0
135,1995,16,161243,385227.0
135,1995,69,21185,
135,1995,19,27560,
135,1995,38,30432,
135,1995,33,39549,
135,1995,14,1458,
1,2002,29,1077,
1,2002,15,14665,
1,2002,45,5258,
1,2002,63,9718,
1,2002,67,4527,
1,2002,6,18614,
1,2002,35,30418,
1,2002,47,12580,
1,2002,33,5134,
1,2002,51,8425,
1,2002,16,41348,204031.0
1,2002,7,9404,
1,2002,10,2966,
1,2002,38,11562,
1,2002,42,52617,54960.0
1,2002,48,12339,
2,2002,47,8462,
2,2002,67,3228,
2,2002,51,6831,
2,2002,7,12412,
2,2002,48,9379,
2,2002,38,21369,
2,2002,33,10286,
2,2002,15,12230,
2,2002,10,2333,
2,2002,16,49280,207910.0
2,2002,35,40209,
2,2002,6,13972,
2,2002,45,3727,
2,2002,42,55562,67727.0
2,2002,63,10646,
2,2002,29,1877,
3,2002,29,973,
3,2002,38,11241,
3,2002,63,7936,
3,2002,33,14616,
3,2002,15,9337,
3,2002,10,2375,
3,2002,45,2597,
3,2002,48,6961,
3,2002,7,8467,
3,2002,51,3268,
3,2002,42,25387,28571.0
3,2002,35,28814,
3,2002,6,11576,
3,2002,67,2669,
3,2002,47,6018,
3,2002,16,37533,164610.0
4,2002,42,13184,17847.0
4,2002,47,2943,
4,2002,35,10845,
4,2002,63,7123,
4,2002,7,4056,
4,2002,67,1700,
4,2002,38,4366,
4,2002,6,4651,
4,2002,45,1459,
4,2002,48,4468,
4,2002,16,12998,66456.0
4,2002,51,2252,
4,2002,33,3465,
4,2002,10,845,
4,2002,29,421,
4,2002,15,4654,
5,2002,48,22388,
5,2002,42,121362,143648.0
5,2002,6,31729,
5,2002,15,22634,
5,2002,16,102588,357143.0
5,2002,47,22671,
5,2002,10,3466,
5,2002,63,11430,
5,2002,33,13984,
5,2002,51,11825,
5,2002,7,11992,
5,2002,38,17544,
5,2002,29,1337,
5,2002,35,56868,
5,2002,45,8283,
5,2002,67,6939,
6,2002,10,2536,
6,2002,63,12391,
6,2002,6,10984,
6,2002,35,22946,
6,2002,67,3086,
6,2002,29,870,
6,2002,38,8613,
6,2002,47,5289,
6,2002,33,6717,
6,2002,48,8467,
6,2002,45,3039,
6,2002,42,27043,30531.0
6,2002,16,27861,140208.0
6,2002,15,9072,
6,2002,51,4244,
6,2002,7,8287,
7,2002,15,5637,
7,2002,51,4848,
7,2002,38,9799,
7,2002,45,1817,
7,2002,63,5283,
7,2002,35,21767,
7,2002,6,7551,
7,2002,48,5207,
7,2002,16,24038,106793.0
7,2002,10,1246,
7,2002,47,3914,
7,2002,33,4548,
7,2002,29,664,
7,2002,42,30826,33865.0
7,2002,67,1490,
7,2002,7,5863,
9,2002,48,4207,
9,2002,67,1476,
9,2002,6,3236,
9,2002,35,18890,
9,2002,10,687,
9,2002,63,6684,
9,2002,45,1076,
9,2002,47,1629,
9,2002,42,12027,13343.0
9,2002,16,11394,69400.0
9,2002,7,4442,
9,2002,15,3703,
9,2002,38,4388,
9,2002,29,349,
9,2002,33,4162,
9,2002,51,1256,
11,2002,16,28915,112457.0
11,2002,10,1476,
11,2002,29,734,
11,2002,35,18882,
11,2002,7,4990,
11,2002,33,4417,
11,2002,51,3693,
11,2002,47,5661,
11,2002,6,8608,
11,2002,48,5072,
11,2002,63,6906,
11,2002,38,7731,
11,2002,15,6485,
11,2002,45,2490,
11,2002,67,2071,
11,2002,42,30009,33831.0
12,2002,47,4151,
12,2002,38,9344,
12,2002,67,2619,
12,2002,51,4316,
12,2002,7,7700,
12,2002,63,12050,
12,2002,33,8365,
12,2002,45,2113,
12,2002,15,8707,
12,2002,16,26021,139857.0
12,2002,48,6999,
12,2002,42,34357,39599.0
12,2002,10,1405,
12,2002,29,745,
12,2002,6,7521,
12,2002,35,37021,
13,2002,45,2999,
13,2002,48,7611,
13,2002,38,7903,
13,2002,7,7780,
13,2002,51,2502,
13,2002,67,3029,
13,2002,33,4702,
13,2002,29,641,
13,2002,47,6705,
13,2002,35,26062,
13,2002,10,2538,
13,2002,42,19344,20217.0
13,2002,6,11435,
13,2002,15,7994,
13,2002,63,13115,
13,2002,16,35438,150292.0
14,2002,67,8734,
14,2002,42,112555,105886.0
14,2002,63,4973,
14,2002,7,16416,
14,2002,29,2202,
14,2002,33,4320,
14,2002,45,10196,
14,2002,6,57496,
14,2002,15,21717,
14,2002,16,89176,406057.0
14,2002,51,18690,
14,2002,47,22249,
14,2002,48,28968,
14,2002,10,7416,
14,2002,35,53772,
14,2002,38,22459,
15,2002,16,138189,638688.0
15,2002,47,31371,
15,2002,35,114323,
15,2002,33,39032,
15,2002,29,2979,
15,2002,63,32097,
15,2002,42,182778,241814.0
15,2002,51,40628,
15,2002,7,26860,
15,2002,48,41563,
15,2002,6,47530,
15,2002,67,14078,
15,2002,10,6472,
15,2002,15,44947,
15,2002,45,12823,
15,2002,38,40220,
17,2002,51,6497,
17,2002,33,7593,
17,2002,45,7256,
17,2002,6,22631,
17,2002,63,22468,
17,2002,10,3822,
17,2002,7,15698,
17,2002,38,24204,
17,2002,42,46258,56566.0
17,2002,35,51516,
17,2002,48,17279,
17,2002,16,63580,295887.0
17,2002,15,15556,
17,2002,67,6902,
17,2002,29,1801,
17,2002,47,12511,
18,2002,63,8257,
18,2002,10,812,
18,2002,51,1542,
18,2002,29,457,
18,2002,48,2935,
18,2002,35,12737,
18,2002,45,1423,
18,2002,42,9848,11168.0
18,2002,33,2455,
18,2002,15,3918,
18,2002,7,3839,
18,2002,16,27351,86078.0
18,2002,67,1227,
18,2002,6,4885,
18,2002,38,4456,
18,2002,47,2453,
19,2002,15,8017,
19,2002,48,8981,
19,2002,47,5909,
19,2002,42,24735,28700.0
19,2002,45,3167,
19,2002,10,1857,
19,2002,38,12415,
19,2002,35,31870,
19,2002,51,3445,
19,2002,6,10501,
19,2002,29,972,
19,2002,7,9650,
19,2002,63,13257,
19,2002,33,6810,
19,2002,16,35396,165014.0
19,2002,67,3194,
20,2002,48,15162,
20,2002,33,9266,
20,2002,6,18238,
20,2002,35,47399,
20,2002,51,5531,
20,2002,47,11697,
20,2002,67,6404,
20,2002,45,5411,
20,2002,15,13372,
20,2002,63,27130,
20,2002,29,1550,
20,2002,42,39427,52164.0
20,2002,7,13453,
20,2002,16,59749,268309.0
20,2002,38,17534,
20,2002,10,2679,
21,2002,38,11121,
21,2002,7,6887,
21,2002,16,33276,142411.0
21,2002,33,10377,
21,2002,47,5549,
21,2002,45,2608,
21,2002,51,3597,
21,2002,63,8891,
21,2002,42,25449,29026.0
21,2002,10,1728,
21,2002,48,6500,
21,2002,6,9493,
21,2002,35,23688,
21,2002,67,2838,
21,2002,29,906,
21,2002,15,7950,
22,2002,47,2813,
22,2002,16,48170,134991.0
22,2002,10,936,
22,2002,35,23130,
22,2002,45,1931,
22,2002,42,12463,13531.0
22,2002,51,1675,
22,2002,29,556,
22,2002,15,5461,
22,2002,7,6169,
22,2002,48,4572,
22,2002,63,8808,
22,2002,38,7836,
22,2002,67,1918,
22,2002,6,4613,
22,2002,33,9685,
25,2002,10,225,
25,2002,33,2360,
25,2002,16,13899,43557.0
25,2002,35,7539,
25,2002,45,421,
25,2002,51,721,
25,2002,7,1408,
25,2002,48,1630,
25,2002,63,3885,
25,2002,6,1831,
25,2002,38,1666,
25,2002,42,8749,12502.0
25,2002,15,3400,
25,2002,67,1161,
25,2002,47,1198,
25,2002,29,168,
26,2002,47,9962,
26,2002,35,36933,
26,2002,33,5258,
26,2002,6,18264,
26,2002,67,4649,
26,2002,16,45983,207876.0
26,2002,63,7999,
26,2002,38,14009,
26,2002,7,10545,
26,2002,48,12195,
26,2002,51,6294,
26,2002,15,16664,
26,2002,10,3013,
26,2002,45,5026,
26,2002,42,43391,46624.0
26,2002,29,1350,
27,2002,16,64332,300021.0
27,2002,51,3514,
27,2002,67,6341,
27,2002,42,37049,39753.0
27,2002,35,61040,
27,2002,45,6263,
27,2002,47,12379,
27,2002,38,21324,
27,2002,63,12516,
27,2002,48,19495,
27,2002,10,3764,
27,2002,15,13918,
27,2002,33,15329,
27,2002,7,18142,
27,2002,6,20172,
27,2002,29,1534,
28,2002,10,555,
28,2002,47,1832,
28,2002,7,3531,
28,2002,51,1155,
28,2002,15,3325,
28,2002,45,909,
28,2002,16,18378,68314.0
28,2002,63,4890,
28,2002,35,12798,
28,2002,48,2406,
28,2002,42,7831,9014.0
28,2002,38,4207,
28,2002,67,1025,
28,2002,6,3143,
28,2002,33,3827,
28,2002,29,330,
31,2002,48,11134,
31,2002,10,3135,
31,2002,63,12516,
31,2002,67,3900,
31,2002,51,2416,
31,2002,35,33998,
31,2002,15,7639,
31,2002,47,6758,
31,2002,45,3587,
31,2002,29,1094,
31,2002,6,15008,
31,2002,33,3819,
31,2002,42,17367,21596.0
31,2002,38,12960,
31,2002,7,10108,
31,2002,16,41890,186376.0
33,2002,67,3851,
33,2002,6,11412,
33,2002,63,17245,
33,2002,29,1060,
33,2002,42,27014,34215.0
33,2002,48,10228,
33,2002,35,38526,
33,2002,7,11407,
33,2002,45,3649,
33,2002,33,13750,
33,2002,16,47864,204993.0
33,2002,38,12494,
33,2002,47,6233,
33,2002,15,9862,
33,2002,51,4573,
33,2002,10,1895,
34,2002,42,46988,47303.0
34,2002,35,35993,
34,2002,33,4305,
34,2002,48,12862,
34,2002,47,9147,
34,2002,15,22406,
34,2002,7,11238,
34,2002,10,3528,
34,2002,67,4256,
34,2002,29,1180,
34,2002,38,13667,
34,2002,6,15519,
34,2002,51,7655,
34,2002,63,7203,
34,2002,16,46190,212719.0
34,2002,45,4747,
35,2002,7,10005,
35,2002,10,4149,
35,2002,15,13353,
35,2002,29,955,
35,2002,38,10947,
35,2002,63,11289,
35,2002,48,12859,
35,2002,16,35553,190048.0
35,2002,47,8399,
35,2002,33,6963,
35,2002,67,4787,
35,2002,45,4499,
35,2002,35,31172,
35,2002,6,15518,
35,2002,51,6577,
35,2002,42,46484,49650.0
37,2002,6,32319,
37,2002,51,9556,
37,2002,15,33059,
37,2002,38,24612,
37,2002,48,28029,
37,2002,35,76215,
37,2002,45,10627,
37,2002,67,15555,
37,2002,42,72286,79451.0
37,2002,16,86563,448940.0
37,2002,7,17139,
37,2002,63,7194,
37,2002,33,15562,
37,2002,29,1986,
37,2002,10,4517,
37,2002,47,17702,
38,2002,33,8007,
38,2002,48,11909,
38,2002,16,52432,226071.0
38,2002,15,12672,
38,2002,47,10126,
38,2002,63,14104,
38,2002,10,2555,
38,2002,67,5217,
38,2002,35,37737,
38,2002,42,53120,62939.0
38,2002,6,17574,
38,2002,45,5100,
38,2002,7,12634,
38,2002,38,18640,
38,2002,29,1523,
38,2002,51,7990,
39,2002,10,2688,
39,2002,42,37905,44007.0
39,2002,33,4619,
39,2002,16,40167,168207.0
39,2002,48,8588,
39,2002,67,4030,
39,2002,15,9792,
39,2002,51,5412,
39,2002,38,11773,
39,2002,35,28635,
39,2002,47,8510,
39,2002,6,13511,
39,2002,45,3676,
39,2002,63,10420,
39,2002,29,1076,
39,2002,7,7731,
40,2002,10,5467,
40,2002,51,4427,
40,2002,67,10579,
40,2002,38,29702,
40,2002,33,13479,
40,2002,63,16411,
40,2002,45,9399,
40,2002,47,18988,
40,2002,15,22132,
40,2002,6,34930,
40,2002,48,30395,
40,2002,42,50028,52745.0
40,2002,16,101792,446636.0
40,2002,29,2108,
40,2002,7,27352,
40,2002,35,85911,
44,2002,67,5471,
44,2002,45,4753,
44,2002,16,48342,248906.0
44,2002,42,79743,90488.0
44,2002,63,17158,
44,2002,29,1452,
44,2002,6,19577,
44,2002,51,9969,
44,2002,35,44406,
44,2002,15,16563,
44,2002,48,13901,
44,2002,10,3046,
44,2002,47,10718,
44,2002,38,16332,
44,2002,33,16868,
44,2002,7,12556,
45,2002,7,4566,
45,2002,42,13331,15821.0
45,2002,10,1098,
45,2002,47,2757,
45,2002,29,368,
45,2002,67,2202,
45,2002,16,17961,91057.0
45,2002,63,10828,
45,2002,51,1663,
45,2002,35,19902,
45,2002,45,1569,
45,2002,48,4574,
45,2002,15,4404,
45,2002,38,4946,
45,2002,33,3471,
45,2002,6,6459,
46,2002,42,85813,108670.0
46,2002,45,10660,
46,2002,15,29080,
46,2002,67,11752,
46,2002,29,2555,
46,2002,35,109017,
46,2002,6,40358,
46,2002,63,47635,
46,2002,16,113648,561009.0
46,2002,38,35582,
46,2002,33,20193,
46,2002,7,26856,
46,2002,10,5432,
46,2002,51,8906,
46,2002,48,37641,
46,2002,47,18128,
47,2002,15,1289,
47,2002,45,328,
47,2002,35,21012,
47,2002,63,342,
47,2002,6,807,
47,2002,67,33794,
47,2002,16,26416,93038.0
47,2002,38,813,
47,2002,42,2695,8889.0
47,2002,29,81,
47,2002,10,529,
47,2002,51,300,
47,2002,7,507,
47,2002,33,592,
47,2002,48,972,
47,2002,47,702,
48,2002,45,143,
48,2002,7,290,
48,2002,29,37,
48,2002,47,241,
48,2002,6,401,
48,2002,16,4496,19726.0
48,2002,42,1180,2416.0
48,2002,35,2506,
48,2002,33,88,
48,2002,63,143,
48,2002,48,455,
48,2002,10,159,
48,2002,51,150,
48,2002,38,310,
48,2002,15,586,
48,2002,67,12479,
49,2002,42,80028,80775.0
49,2002,63,3430,
49,2002,7,12026,
49,2002,33,3709,
49,2002,38,17711,
49,2002,16,61640,280701.0
49,2002,10,6080,
49,2002,6,31033,
49,2002,67,5766,
49,2002,51,16970,
49,2002,47,14015,
49,2002,48,20443,
49,2002,35,36730,
49,2002,29,1536,
49,2002,15,21452,
49,2002,45,7619,
50,2002,35,9297,
50,2002,42,8417,12009.0
50,2002,10,244,
50,2002,63,5123,
50,2002,51,958,
50,2002,29,116,
50,2002,33,3141,
50,2002,7,1592,
50,2002,45,499,
50,2002,67,2801,
50,2002,38,1963,
50,2002,16,16281,53154.0
50,2002,15,4300,
50,2002,6,1829,
50,2002,47,1005,
50,2002,48,1635,
51,2002,7,24285,
51,2002,15,30276,
51,2002,42,86395,87682.0
51,2002,47,16422,
51,2002,10,4985,
51,2002,48,35867,
51,2002,35,110550,
51,2002,51,9284,
51,2002,45,10582,
51,2002,38,28887,
51,2002,6,33291,
51,2002,16,79080,463850.0
51,2002,67,12391,
51,2002,33,16024,
51,2002,63,20062,
51,2002,29,2166,
52,2002,6,10287,
52,2002,38,6982,
52,2002,45,1972,
52,2002,15,6514,
52,2002,7,6259,
52,2002,63,5876,
52,2002,35,15435,
52,2002,47,4167,
52,2002,33,2903,
52,2002,29,675,
52,2002,16,24631,105116.0
52,2002,51,3131,
52,2002,48,5529,
52,2002,10,1952,
52,2002,42,22171,23368.0
52,2002,67,1995,
53,2002,15,4467,
53,2002,33,2470,
53,2002,38,6195,
53,2002,51,2921,
53,2002,10,1046,
53,2002,29,549,
53,2002,45,1683,
53,2002,35,13057,
53,2002,16,19862,80660.0
53,2002,63,5094,
53,2002,6,5647,
53,2002,48,4320,
53,2002,42,22355,25232.0
53,2002,47,3817,
53,2002,7,4751,
53,2002,67,1487,
54,2002,33,2725,
54,2002,6,6768,
54,2002,10,1286,
54,2002,16,22908,99154.0
54,2002,35,17091,
54,2002,38,7047,
54,2002,47,4353,
54,2002,7,5970,
54,2002,15,11055,
54,2002,63,5963,
54,2002,29,634,
54,2002,67,1878,
54,2002,48,4957,
54,2002,51,4354,
54,2002,45,1955,
54,2002,42,28418,31708.0
55,2002,16,55175,262567.0
55,2002,63,6705,
55,2002,35,33776,
55,2002,33,5105,
55,2002,38,13380,
55,2002,7,11268,
55,2002,42,61547,58417.0
55,2002,47,18182,
55,2002,48,21431,
55,2002,15,16785,
55,2002,6,24573,
55,2002,67,6325,
55,2002,10,4250,
55,2002,29,1221,
55,2002,51,6929,
55,2002,45,9400,
57,2002,48,8436,
57,2002,63,10000,
57,2002,47,5012,
57,2002,29,1001,
57,2002,42,21393,22694.0
57,2002,33,10764,
57,2002,51,3332,
57,2002,6,8788,
57,2002,16,41677,182431.0
57,2002,35,37587,
57,2002,38,14233,
57,2002,45,3127,
57,2002,7,10431,
57,2002,15,10049,
57,2002,67,3389,
57,2002,10,1750,
58,2002,48,4677,
58,2002,51,1933,
58,2002,16,12036,60756.0
58,2002,45,1593,
58,2002,47,3579,
58,2002,6,4816,
58,2002,10,926,
58,2002,42,9965,12952.0
58,2002,63,5063,
58,2002,29,320,
58,2002,15,4068,
58,2002,7,3797,
58,2002,33,2376,
58,2002,67,1664,
58,2002,38,3437,
58,2002,35,9152,
59,2002,48,5712,
59,2002,7,6553,
59,2002,42,14965,17486.0
59,2002,51,1680,
59,2002,67,2774,
59,2002,45,2035,
59,2002,15,5365,
59,2002,35,24355,
59,2002,10,1227,
59,2002,29,524,
59,2002,33,6643,
59,2002,6,9385,
59,2002,47,2752,
59,2002,63,11012,
59,2002,38,6799,
59,2002,16,19852,112495.0
61,2002,35,89958,
61,2002,48,31570,
61,2002,33,18086,
61,2002,7,16209,
61,2002,51,9040,
61,2002,63,4290,
61,2002,67,18432,
61,2002,47,31962,
61,2002,6,47834,
61,2002,10,7996,
61,2002,38,20572,
61,2002,42,64204,76511.0
61,2002,15,35165,
61,2002,45,13633,
61,2002,29,1749,
61,2002,16,129297,560435.0
62,2002,45,6950,
62,2002,29,1910,
62,2002,7,18369,
62,2002,33,18669,
62,2002,42,104841,117630.0
62,2002,51,11120,
62,2002,67,9185,
62,2002,10,3890,
62,2002,35,73208,
62,2002,16,68502,363019.0
62,2002,38,22552,
62,2002,47,15696,
62,2002,6,25452,
62,2002,48,25245,
62,2002,15,24362,
62,2002,63,26303,
64,2002,45,10878,
64,2002,7,23863,
64,2002,42,46449,49849.0
64,2002,51,5047,
64,2002,67,11137,
64,2002,15,20231,
64,2002,33,9373,
64,2002,10,7112,
64,2002,48,31346,
64,2002,35,79142,
64,2002,16,94703,439600.0
64,2002,6,34958,
64,2002,38,29955,
64,2002,29,2253,
64,2002,63,15251,
64,2002,47,22559,
65,2002,6,6631,
65,2002,33,5614,
65,2002,51,2601,
65,2002,67,2041,
65,2002,29,747,
65,2002,45,2140,
65,2002,63,9455,
65,2002,47,3985,
65,2002,10,1635,
65,2002,7,5959,
65,2002,16,26714,113006.0
65,2002,48,4613,
65,2002,38,8267,
65,2002,15,5489,
65,2002,35,20876,
65,2002,42,19331,22542.0
66,2002,51,5503,
66,2002,16,53504,249483.0
66,2002,6,19009,
66,2002,29,1579,
66,2002,33,7600,
66,2002,45,5764,
66,2002,63,12738,
66,2002,38,17796,
66,2002,47,12688,
66,2002,35,44624,
66,2002,42,39359,44551.0
66,2002,10,3836,
66,2002,67,5763,
66,2002,48,14367,
66,2002,7,12143,
66,2002,15,15263,
67,2002,47,22132,
67,2002,48,35248,
67,2002,63,13660,
67,2002,42,92576,100462.0
67,2002,15,34192,
67,2002,33,17988,
67,2002,29,2563,
67,2002,35,80852,
67,2002,38,29345,
67,2002,51,13649,
67,2002,10,6339,
67,2002,6,34650,
67,2002,7,22930,
67,2002,67,10856,
67,2002,45,11855,
67,2002,16,77215,449082.0
69,2002,51,4127,
69,2002,10,2034,
69,2002,7,6952,
69,2002,47,5533,
69,2002,67,2253,
69,2002,35,17756,
69,2002,33,3873,
69,2002,42,24134,26227.0
69,2002,16,22837,112892.0
69,2002,45,2586,
69,2002,29,838,
69,2002,6,9332,
69,2002,48,7315,
69,2002,38,7605,
69,2002,15,9623,
69,2002,63,5256,
70,2002,33,2891,
70,2002,10,2136,
70,2002,45,2232,
70,2002,7,4512,
70,2002,35,91041,
70,2002,48,4999,
70,2002,15,7435,
70,2002,6,5838,
70,2002,29,512,
70,2002,38,5966,
70,2002,63,1151,
70,2002,42,8904,24507.0
70,2002,51,2027,
70,2002,47,2460,
70,2002,16,86713,277997.0
70,2002,67,4904,
72,2002,35,40798,
72,2002,48,7768,
72,2002,45,2416,
72,2002,38,8938,
72,2002,10,1682,
72,2002,47,4714,
72,2002,6,13101,
72,2002,67,2601,
72,2002,33,8351,
72,2002,63,22563,
72,2002,16,35769,174994.0
72,2002,51,2166,
72,2002,15,7223,
72,2002,29,666,
72,2002,42,19516,25920.0
72,2002,7,8064,
73,2002,6,12587,
73,2002,48,7154,
73,2002,10,1772,
73,2002,7,7095,
73,2002,16,32004,144758.0
73,2002,67,2853,
73,2002,47,6163,
73,2002,45,3003,
73,2002,42,30818,34422.0
73,2002,35,24494,
73,2002,33,5624,
73,2002,51,4038,
73,2002,63,11085,
73,2002,38,10191,
73,2002,15,8131,
73,2002,29,874,
74,2002,51,9808,
74,2002,10,4823,
74,2002,7,14887,
74,2002,63,10882,
74,2002,33,11404,
74,2002,47,13951,
74,2002,38,19208,
74,2002,35,45519,
74,2002,42,73638,75025.0
74,2002,6,27300,
74,2002,16,57378,289594.0
74,2002,29,1681,
74,2002,67,5449,
74,2002,15,20567,
74,2002,48,17096,
74,2002,45,6154,
75,2002,51,8776,
75,2002,10,10884,
75,2002,67,13072,
75,2002,38,36753,
75,2002,15,29602,
75,2002,29,3305,
75,2002,42,67214,70654.0
75,2002,48,41111,
75,2002,47,24310,
75,2002,45,14597,
75,2002,6,46017,
75,2002,33,14466,
75,2002,35,104631,
75,2002,16,109247,561600.0
75,2002,7,31914,
75,2002,63,26267,
76,2002,15,15858,
76,2002,35,41857,
76,2002,47,12342,
76,2002,42,57523,59448.0
76,2002,63,14546,
76,2002,45,6164,
76,2002,48,13876,
76,2002,38,15286,
76,2002,51,8973,
76,2002,16,58575,257597.0
76,2002,7,10780,
76,2002,10,3542,
76,2002,29,1330,
76,2002,67,6017,
76,2002,33,8963,
76,2002,6,21184,
77,2002,29,482,
77,2002,6,4771,
77,2002,38,5439,
77,2002,67,2833,
77,2002,48,5175,
77,2002,63,9680,
77,2002,15,5278,
77,2002,35,16789,
77,2002,7,5200,
77,2002,33,4357,
77,2002,42,10263,12336.0
77,2002,10,981,
77,2002,16,18283,89690.0
77,2002,51,1432,
77,2002,47,2749,
77,2002,45,1789,
78,2002,63,15281,
78,2002,6,11065,
78,2002,33,6704,
78,2002,67,2766,
78,2002,48,7482,
78,2002,10,1646,
78,2002,45,2396,
78,2002,29,602,
78,2002,15,6708,
78,2002,47,4972,
78,2002,7,7043,
78,2002,51,4347,
78,2002,16,28802,138348.0
78,2002,38,7993,
78,2002,42,31184,39160.0
78,2002,35,25955,
79,2002,15,2091,
79,2002,67,822,
79,2002,33,1464,
79,2002,10,633,
79,2002,35,5637,
79,2002,45,690,
79,2002,7,2040,
79,2002,42,5958,6696.0
79,2002,47,1875,
79,2002,29,176,
79,2002,16,10838,39715.0
79,2002,38,2035,
79,2002,51,749,
79,2002,6,3277,
79,2002,63,3644,
79,2002,48,1944,
81,2002,48,22621,
81,2002,16,80628,353118.0
81,2002,35,54721,
81,2002,6,36297,
81,2002,51,6638,
81,2002,38,21853,
81,2002,15,15866,
81,2002,10,8109,
81,2002,67,7584,
81,2002,45,8337,
81,2002,33,6975,
81,2002,47,16761,
81,2002,29,1986,
81,2002,63,16536,
81,2002,7,17258,
81,2002,42,42583,48488.0
82,2002,7,12192,
82,2002,42,34069,40835.0
82,2002,63,20300,
82,2002,33,4949,
82,2002,51,4567,
82,2002,35,34993,
82,2002,10,3090,
82,2002,47,9851,
82,2002,16,64961,237090.0
82,2002,45,4919,
82,2002,38,17002,
82,2002,67,4338,
82,2002,48,10161,
82,2002,29,1304,
82,2002,15,12233,
82,2002,6,17001,
83,2002,33,6867,
83,2002,42,49349,55234.0
83,2002,15,12119,
83,2002,10,2724,
83,2002,16,52510,218629.0
83,2002,35,35287,
83,2002,51,7275,
83,2002,45,4932,
83,2002,63,8872,
83,2002,6,19663,
83,2002,67,3778,
83,2002,7,10072,
83,2002,29,1180,
83,2002,48,11973,
83,2002,38,17682,
83,2002,47,10848,
84,2002,29,84,
84,2002,47,484,
84,2002,15,2022,
84,2002,48,882,
84,2002,16,29424,108562.0
84,2002,67,24864,
84,2002,42,1563,4353.0
84,2002,38,1055,
84,2002,35,26059,
84,2002,51,177,
84,2002,33,429,
84,2002,63,221,
84,2002,6,770,
84,2002,7,421,
84,2002,10,742,
84,2002,45,232,
85,2002,47,7377,
85,2002,16,39198,148982.0
85,2002,63,5758,
85,2002,7,8047,
85,2002,42,18020,19191.0
85,2002,35,21860,
85,2002,33,2368,
85,2002,6,12792,
85,2002,29,861,
85,2002,48,8676,
85,2002,38,8344,
85,2002,15,5965,
85,2002,45,3364,
85,2002,51,2427,
85,2002,10,3939,
85,2002,67,2804,
86,2002,29,96,
86,2002,7,490,
86,2002,35,3972,
86,2002,48,306,
86,2002,15,791,
